t,attack_active,innovation_norm,nis,anis,nis_alarm,anis_alarm,p_trace,invert_ok,filt_x,filt_y,filt_z,true_x,true_y,true_z,spoof_error
174,1,7.814167,0.643143,4.690654,0,1,4.318000,1,4180357.3720,851765.2630,4726115.5298,4180357.5726,851764.7207,4726115.7281,7.3384,29.440784
175,1,6.079645,0.650218,4.449089,0,1,4.311517,1,4180356.7456,851765.1413,4726116.3324,4180356.8425,851764.5719,4726116.3962,5.9047,26.713098
176,1,14.551053,2.270602,4.400997,0,1,4.305223,1,4180355.9821,851764.9092,4726117.3781,4180356.1124,851764.4231,4726117.0643,14.4144,25.074812
177,1,11.595260,4.067938,4.447335,0,1,4.299113,1,4180355.2100,851765.0930,4726118.2216,4180355.3822,851764.2744,4726117.7325,12.1925,25.128268
178,1,7.452336,1.241539,3.627750,0,0,4.293182,1,4180354.4907,851765.1194,4726118.7589,4180354.6521,851764.1256,4726118.4006,7.6678,20.715202
179,1,2.918514,0.324378,3.207063,0,0,4.287427,1,4180353.7240,851764.8894,4726119.4288,4180353.9219,851763.9768,4726119.0687,2.0208,3.032936
180,1,11.510406,4.417021,3.537063,0,0,4.281841,1,4180353.1105,851765.0864,4726120.2399,4180353.1918,851763.8280,4726119.7369,12.3982,1.000000
181,1,20.592395,5.853171,3.025600,0,0,4.276422,1,4180352.1934,851764.7669,4726120.4403,4180352.4617,851763.6793,4726120.4050,19.8173,2.831071
182,1,6.187347,1.163301,2.525501,0,0,4.271165,1,4180351.5956,851764.7465,4726121.2124,4180351.7315,851763.5305,4726121.0731,6.7240,1.000000
183,1,4.845929,0.402415,2.103373,0,0,4.266066,1,4180350.9297,851764.6621,4726122.0048,4180351.0014,851763.3817,4726121.7413,5.4199,1.000000
184,1,10.935251,1.493986,2.188457,0,0,4.261120,1,4180350.3112,851764.5226,4726122.4223,4180350.2712,851763.2330,4726122.4094,10.7072,1.000000
185,1,18.347134,4.824425,2.605878,0,0,4.256325,1,4180349.7415,851764.5742,4726122.6727,4180349.5411,851763.0842,4726123.0775,18.7683,1.000000
186,1,9.310952,2.455451,2.624363,0,0,4.251675,1,4180348.9629,851764.1882,4726123.4883,4180348.8110,851762.9354,4726123.7457,7.8817,1.000000
187,1,13.172913,2.817139,2.499283,0,0,4.247167,1,4180348.1757,851764.2497,4726124.4562,4180348.0808,851762.7867,4726124.4138,13.5640,1.000000
188,1,7.652772,1.197862,2.494915,0,0,4.242798,1,4180347.3595,851763.9738,4726124.9763,4180347.3507,851762.6379,4726125.0819,6.9369,1.000000
189,1,8.178755,1.988376,2.661315,0,0,4.238563,1,4180346.7275,851763.6243,4726125.7612,4180346.6205,851762.4891,4726125.7501,7.1628,1.000000
190,1,9.694413,2.959115,2.515524,0,0,4.234460,1,4180345.7515,851763.6251,4726126.5517,4180345.8904,851762.3404,4726126.4182,10.1683,1.000000
191,1,7.983094,2.419450,2.172152,0,0,4.230484,1,4180344.8224,851763.3017,4726127.2541,4180345.1603,851762.1916,4726127.0863,7.3246,1.000000
192,1,15.972112,9.766878,3.032510,0,0,4.226633,1,4180344.1491,851762.6175,4726127.9738,4180344.4301,851762.0428,4726127.7545,14.8616,1.000000
193,1,16.493885,4.745163,3.466785,0,0,4.222903,1,4180343.6933,851762.3593,4726128.2909,4180343.7000,851761.8940,4726128.4226,16.0766,1.000000
194,1,6.599776,1.559111,3.473297,0,0,4.219291,1,4180343.1834,851762.2201,4726129.0106,4180342.9698,851761.7453,4726129.0907,6.6279,1.000000
195,1,10.049119,2.555106,3.246365,0,0,4.215794,1,4180342.5649,851761.8212,4726129.5047,4180342.2397,851761.5965,4726129.7589,9.8758,1.000000
196,1,9.142144,2.960214,3.296842,0,0,4.212408,1,4180341.6388,851761.4378,4726130.0916,4180341.5095,851761.4477,4726130.4270,8.8803,1.000000
197,1,11.341728,4.123903,3.427518,0,0,4.209131,1,4180340.7283,851761.5380,4726130.8920,4180340.7794,851761.2990,4726131.0951,11.0836,1.000000
198,1,9.931633,3.691006,3.676832,0,0,4.205960,1,4180340.1474,851761.0674,4726131.5090,4180340.0493,851761.1502,4726131.7632,9.7681,1.000000
199,1,4.940465,0.286148,3.506610,0,0,4.202891,1,4180339.3924,851760.9198,4726132.2958,4180339.3191,851761.0014,4726132.4314,4.6553,1.000000
200,1,11.652837,2.449398,3.455638,0,0,4.199923,1,4180338.5232,851760.5821,4726133.2077,4180338.5890,851760.8527,4726133.0995,11.5551,1.000000
201,1,16.202488,9.882884,4.201981,0,0,4.197051,1,4180338.1877,851760.7692,4726133.8015,4180337.8588,851760.7039,4726133.7676,15.9292,1.000000
202,1,6.511953,0.993432,3.324637,0,0,4.194275,1,4180337.3177,851760.6205,4726134.5894,4180337.1287,851760.5551,4726134.4358,6.3211,1.000000
203,1,11.862384,3.667652,3.216885,0,0,4.191590,1,4180336.8936,851760.3978,4726135.0639,4180336.3986,851760.4064,4726135.1039,11.9037,1.000000
204,1,10.680259,2.173672,3.278342,0,0,4.188995,1,4180336.3349,851760.0886,4726135.5093,4180335.6684,851760.2576,4726135.7720,10.9660,1.000000
205,1,10.786871,1.273082,3.150139,0,0,4.186486,1,4180335.6836,851759.8743,4726135.9074,4180334.9383,851760.1088,4726136.4402,11.2127,1.000000
206,1,3.367984,0.343932,2.888511,0,0,4.184063,1,4180334.8883,851759.6270,4726136.5213,4180334.2081,851759.9600,4726137.1083,3.4704,1.000000
207,1,6.382155,1.296302,2.605751,0,0,4.181721,1,4180334.0079,851759.5605,4726137.1024,4180333.4780,851759.8113,4726137.7764,6.0715,1.000000
208,1,11.104961,2.512484,2.487899,0,0,4.179459,1,4180333.1535,851759.5764,4726137.5369,4180332.7478,851759.6625,4726138.4446,11.3720,1.000000
209,1,5.087119,0.865754,2.545859,0,0,4.177274,1,4180332.5395,851759.5043,4726138.1346,4180332.0177,851759.5137,4726139.1127,5.7421,1.000000
210,1,8.342862,2.347128,2.535632,0,0,4.175165,1,4180331.8308,851759.0685,4726138.8706,4180331.2876,851759.3650,4726139.7808,8.0712,1.000000
211,1,7.964812,2.094192,1.756763,0,0,4.173129,1,4180330.9051,851758.7467,4726139.6067,4180330.5574,851759.2162,4726140.4489,7.3790,1.000000
212,1,6.576858,0.953505,1.752770,0,0,4.171165,1,4180330.0373,851758.5994,4726140.3813,4180329.8273,851759.0674,4726141.1171,5.6341,1.000000
213,1,12.616031,2.483991,1.634404,0,0,4.169269,1,4180329.4815,851758.4946,4726141.3154,4180329.0971,851758.9187,4726141.7852,11.9485,1.000000
214,1,8.321519,1.256874,1.542724,0,0,4.167440,1,4180328.6100,851758.2557,4726142.1496,4180328.3670,851758.7699,4726142.4533,7.8244,1.000000
215,1,8.206933,1.838506,1.599267,0,0,4.165676,1,4180328.0761,851758.1658,4726142.6860,4180327.6368,851758.6211,4726143.1215,8.4076,1.000000
216,1,13.902715,3.456395,1.910513,0,0,4.163975,1,4180327.1478,851757.8352,4726143.6368,4180326.9067,851758.4723,4726143.7896,13.5096,1.000000
217,1,8.397165,1.495286,1.930412,0,0,4.162336,1,4180326.2405,851757.6339,4726144.4622,4180326.1766,851758.3236,4726144.4577,8.1965,1.000000
218,1,20.462355,4.457059,2.124869,0,0,4.160756,1,4180325.5847,851757.3540,4726145.6272,4180325.4464,851758.1748,4726145.1259,20.5900,1.000000
219,1,8.040663,0.789263,2.117220,0,0,4.159233,1,4180324.8820,851757.2511,4726146.4962,4180324.7163,851758.0260,4726145.7940,8.3623,1.000000
220,1,5.142594,0.882753,1.970782,0,0,4.157767,1,4180324.0970,851757.2221,4726147.1281,4180323.9861,851757.8773,4726146.4621,4.1201,1.000000
221,1,6.976787,1.601859,1.921549,0,0,4.156355,1,4180323.2155,851756.9082,4726147.8932,4180323.2560,851757.7285,4726147.1302,7.6468,1.000000
222,1,5.475102,0.300259,1.856225,0,0,4.154995,1,4180322.5096,851756.7389,4726148.4524,4180322.5258,851757.5797,4726147.7984,4.7611,1.000000
223,1,11.549437,2.030167,1.810842,0,0,4.153686,1,4180321.7420,851756.7389,4726149.4004,4180321.7957,851757.4310,4726148.4665,11.8497,1.000000
224,1,19.956266,4.047516,2.089906,0,0,4.152427,1,4180320.9722,851756.6455,4726149.6136,4180321.0655,851757.2822,4726149.1346,18.9419,1.000000
225,1,11.691622,2.536524,2.159708,0,0,4.151216,1,4180320.0483,851756.3847,4726150.0691,4180320.3354,851757.1334,4726149.8028,11.5059,1.000000
226,1,11.473113,4.475610,2.261630,0,0,4.150051,1,4180319.4424,851755.8861,4726150.8708,4180319.6053,851756.9846,4726150.4709,12.1578,1.000000
227,1,13.877388,6.597367,2.771838,0,0,4.148931,1,4180318.8312,851756.1295,4726151.4272,4180318.8751,851756.8359,4726151.1390,12.6782,1.000000
228,1,12.465188,3.610460,2.687178,0,0,4.147855,1,4180318.1785,851756.2389,4726152.3382,4180318.1450,851756.6871,4726151.8071,12.2276,1.898358
229,1,13.168344,2.405917,2.848843,0,0,4.146821,1,4180317.2833,851756.0312,4726152.7339,4180317.4148,851756.5383,4726152.4753,12.7001,1.000000
230,1,13.996549,2.373165,2.997884,0,0,4.145827,1,4180316.5656,851756.0057,4726153.7525,4180316.6847,851756.3896,4726153.1434,14.1276,1.000000
231,1,11.518502,2.233759,3.061074,0,0,4.144874,1,4180315.9343,851756.0170,4726154.6922,4180315.9545,851756.2408,4726153.8115,11.8942,2.248777
232,1,10.442154,1.933378,3.224386,0,0,4.143958,1,4180315.0635,851755.9903,4726155.6098,4180315.2244,851756.0920,4726154.4797,11.1672,4.219628
233,1,4.803466,0.888389,3.110209,0,0,4.143079,1,4180314.3034,851755.6837,4726156.3229,4180314.4942,851755.9433,4726155.1478,5.1509,6.075448
234,1,19.647687,4.198515,3.125308,0,0,4.142237,1,4180313.6023,851755.6658,4726156.5555,4180313.7641,851755.7945,4726155.8159,18.4044,3.487993
235,1,16.070962,5.667903,3.438446,0,0,4.141428,1,4180312.8135,851755.8750,4726157.5516,4180313.0339,851755.6457,4726156.4840,16.6070,3.201850
236,1,4.213413,0.267631,3.017648,0,0,4.140654,1,4180312.0651,851755.6822,4726158.1651,4180312.3038,851755.4969,4726157.1522,3.1721,6.056656
237,1,5.474697,1.096324,2.467544,0,0,4.139911,1,4180311.1760,851755.4614,4726158.8361,4180311.5737,851755.3482,4726157.8203,5.4133,3.383898
238,1,5.892202,1.267599,2.233258,0,0,4.139200,1,4180310.2498,851755.3065,4726159.5840,4180310.8435,851755.1994,4726158.4884,6.6199,1.000000
239,1,17.927868,4.296159,2.422282,0,0,4.138519,1,4180309.3132,851755.0872,4726159.8870,4180310.1134,851755.0506,4726159.1565,17.0690,1.000000
240,1,6.158727,0.432220,2.228188,0,0,4.137867,1,4180308.6063,851754.9835,4726160.4464,4180309.3832,851754.9019,4726159.8247,5.3339,1.000000
241,1,6.844781,0.702924,2.075104,0,0,4.137244,1,4180307.9009,851754.9349,4726161.3009,4180308.6531,851754.7531,4726160.4928,7.3983,1.000000
242,1,16.557139,3.797016,2.261468,0,0,4.136647,1,4180306.9516,851754.7374,4726161.6377,4180307.9229,851754.6043,4726161.1609,16.0578,1.000000
243,1,12.167054,4.256916,2.598321,0,0,4.136077,1,4180305.9081,851754.7710,4726162.5193,4180307.1928,851754.4556,4726161.8291,13.2315,1.000000
244,1,10.260544,3.096522,2.488121,0,0,4.135532,1,4180305.4073,851754.7549,4726163.0892,4180306.4626,851754.3068,4726162.4972,9.0112,1.295515
245,1,13.567686,2.223671,2.143698,0,0,4.135011,1,4180304.7191,851754.5099,4726164.1175,4180305.7325,851754.1580,4726163.1653,13.9587,1.000000
246,1,12.772536,5.050743,2.622009,0,0,4.134514,1,4180303.5930,851754.4249,4726164.6772,4180305.0023,851754.0092,4726163.8334,13.2589,1.000000
247,1,10.476619,2.716186,2.783995,0,0,4.134040,1,4180303.0041,851754.4733,4726165.2173,4180304.2722,851753.8605,4726164.5016,9.4894,1.000000
248,1,19.139993,6.172205,3.274456,0,0,4.133587,1,4180302.5222,851754.4954,4726165.5251,4180303.5420,851753.7117,4726165.1697,18.1267,1.000000
249,1,18.612125,7.718857,3.616726,0,0,4.133156,1,4180302.1151,851754.1245,4726165.8870,4180302.8119,851753.5629,4726165.8378,17.4736,6.043508
250,1,7.208838,1.876271,3.761131,0,0,4.132745,1,4180301.5502,851753.8371,4726166.6345,4180302.0817,851753.4142,4726166.5059,6.3691,6.632222
251,1,16.865560,3.672210,4.058060,0,0,4.132353,1,4180300.8106,851753.5010,4726167.7173,4180301.3516,851753.2654,4726167.1741,16.8783,6.963076
252,1,17.254890,4.767836,4.155142,0,0,4.131980,1,4180300.3346,851753.3545,4726168.7881,4180300.6215,851753.1166,4726167.8422,17.5240,12.553363
253,1,4.168820,0.204078,3.749858,0,0,4.131625,1,4180299.6019,851753.2384,4726169.3923,4180299.8913,851752.9679,4726168.5103,3.3080,13.109544
254,1,12.425557,2.784066,3.718612,0,0,4.131288,1,4180298.6460,851753.0208,4726169.8391,4180299.1612,851752.8191,4726169.1784,11.7853,10.036270
255,1,6.975543,0.676418,3.563887,0,0,4.130967,1,4180297.9927,851752.8898,4726170.3825,4180298.4310,851752.6703,4726169.8466,6.1658,11.192845
256,1,19.115913,5.016771,3.560490,0,0,4.130662,1,4180297.4902,851752.7987,4726171.5104,4180297.7009,851752.5215,4726170.5147,19.5102,8.006690
257,1,8.890846,1.002894,3.389161,0,0,4.130372,1,4180296.7005,851752.5788,4726172.0058,4180296.9707,851752.3728,4726171.1828,7.8988,12.767972
258,1,1.834300,0.123677,2.784308,0,0,4.130098,1,4180296.0204,851752.3967,4726172.6857,4180296.2406,851752.2240,4726171.8509,1.4803,12.045969
259,1,12.104768,4.212240,2.433646,0,0,4.129837,1,4180295.5982,851752.3737,4726173.2029,4180295.5104,851752.0752,4726172.5191,11.5115,3.502937
260,1,4.536850,0.384802,2.284499,0,0,4.129590,1,4180294.9386,851752.1637,4726173.7990,4180294.7803,851751.9265,4726173.1872,3.9103,1.000000
261,1,5.958816,0.390963,1.956375,0,0,4.129356,1,4180294.1701,851752.0073,4726174.6226,4180294.0501,851751.7777,4726173.8553,6.5518,1.000000
262,1,10.197058,1.729624,1.652553,0,0,4.129135,1,4180293.6126,851751.8426,4726175.0882,4180293.3200,851751.6289,4726174.5234,9.5900,1.000000
263,1,3.461473,0.157977,1.647943,0,0,4.128925,1,4180292.8817,851751.6404,4726175.6882,4180292.5898,851751.4801,4726175.1916,2.8388,1.000000
264,1,19.792294,5.025001,1.872037,0,0,4.128727,1,4180291.9447,851751.4501,4726175.9109,4180291.8597,851751.3314,4726175.8597,19.2120,1.000000
265,1,10.393015,2.558400,2.060235,0,0,4.128540,1,4180291.4315,851751.4091,4726176.7620,4180291.1295,851751.1826,4726176.5278,10.5209,1.000000
266,1,13.591867,2.549118,1.813470,0,0,4.128363,1,4180290.5328,851751.2831,4726177.7412,4180290.3994,851751.0338,4726177.1959,13.7256,1.000000
267,1,5.958339,1.293170,1.842497,0,0,4.128197,1,4180289.7570,851750.9326,4726178.3802,4180289.6692,851750.8851,4726177.8641,5.5731,1.000000
268,1,12.934769,6.039828,2.434112,0,0,4.128040,1,4180288.6316,851750.9260,4726179.1509,4180288.9391,851750.7363,4726178.5322,13.0411,1.000000
269,1,13.086804,3.236965,2.336585,0,0,4.127892,1,4180287.6617,851750.8779,4726180.0905,4180288.2089,851750.5875,4726179.2003,13.8136,1.000000
270,1,15.358753,2.991567,2.597261,0,0,4.127752,1,4180287.0395,851750.8241,4726181.1241,4180287.4788,851750.4388,4726179.8684,16.1496,1.000000
271,1,7.609897,1.928243,2.750989,0,0,4.127621,1,4180286.3442,851750.8930,4726181.7289,4180286.7486,851750.2900,4726180.5365,7.4222,1.000000
272,1,12.243187,1.867185,2.764745,0,0,4.127498,1,4180285.4933,851750.6615,4726182.1306,4180286.0185,851750.1412,4726181.2047,11.1189,1.000000
273,1,5.481698,0.944226,2.843370,0,0,4.127383,1,4180284.8303,851750.3662,4726182.8789,4180285.2883,851749.9924,4726181.8728,5.4591,1.000000
274,1,18.568887,5.259005,2.866771,0,0,4.127274,1,4180284.1544,851750.4691,4726183.9669,4180284.5582,851749.8437,4726182.5409,19.5956,1.000000
275,1,4.131306,0.383901,2.649321,0,0,4.127173,1,4180283.3321,851750.2552,4726184.5799,4180283.8280,851749.6949,4726183.2090,3.3018,1.000000
276,1,14.170912,4.252295,2.819638,0,0,4.127078,1,4180282.4999,851750.3764,4726185.5331,4180283.0979,851749.5461,4726183.8772,15.6766,1.000000
277,1,11.176976,2.950393,2.985361,0,0,4.126989,1,4180281.7386,851749.9451,4726186.0266,4180282.3677,851749.3974,4726184.5453,9.4742,1.000000
278,1,16.122586,4.125917,2.793970,0,0,4.126906,1,4180281.0184,851750.0206,4726186.3661,4180281.6376,851749.2486,4726185.2134,15.0530,1.000000
279,1,11.429762,4.893960,2.959669,0,0,4.126828,1,4180280.5403,851749.5804,4726187.1048,4180280.9074,851749.0998,4726185.8815,10.7940,2.180319
280,1,25.864488,7.576084,3.418121,0,0,4.126756,1,4180279.6109,851749.3183,4726187.1775,4180280.1773,851748.9510,4726186.5496,24.7061,1.223384
281,1,11.633174,1.694391,3.394736,0,0,4.126688,1,4180278.9831,851749.1359,4726187.5846,4180279.4471,851748.8023,4726187.2178,10.8543,11.425346
282,1,10.235080,4.040278,3.612045,0,0,4.126626,1,4180277.8889,851748.9364,4726188.2413,4180278.7170,851748.6535,4726187.8859,10.6836,13.249317
283,1,6.972398,1.803253,3.697948,0,0,4.126567,1,4180276.9190,851748.8329,4726188.8722,4180277.9868,851748.5047,4726188.5540,7.7696,12.186157
284,1,25.771546,7.646218,3.936669,0,0,4.126513,1,4180276.0077,851748.5069,4726188.9360,4180277.2567,851748.3560,4726189.2221,25.6343,12.623678
285,1,7.036143,1.828987,4.081178,0,0,4.126463,1,4180275.4181,851748.4850,4726189.5539,4180276.5265,851748.2072,4726189.8903,6.3941,20.147535
286,1,8.380927,2.488389,3.904787,0,0,4.126416,1,4180274.4879,851748.1010,4726190.1492,4180275.7964,851748.0584,4726190.5584,9.0832,20.911990
287,1,9.099404,1.148458,3.724593,0,0,4.126373,1,4180273.6244,851747.9652,4726190.6105,4180275.0662,851747.9096,4726191.2265,10.0053,17.836063
288,1,9.959703,2.981152,3.610117,0,0,4.126333,1,4180273.0677,851747.9859,4726191.1405,4180274.3361,851747.7609,4726191.8946,9.5590,16.843812
289,1,15.353784,9.091523,4.029873,0,0,4.126296,1,4180272.2164,851747.2966,4726191.8273,4180273.6059,851747.6121,4726192.5627,15.4254,13.057045
290,1,12.999380,2.518723,3.524137,0,0,4.126262,1,4180271.5699,851746.9587,4726192.7780,4180272.8758,851747.4633,4726193.2309,12.1740,15.533208
291,1,10.350579,2.021781,3.556876,0,0,4.126231,1,4180270.7453,851746.5836,4726193.6551,4180272.1456,851747.3146,4726193.8990,10.6376,3.753930
292,1,12.393048,4.569385,3.609787,0,0,4.126202,1,4180270.1170,851746.0633,4726194.1642,4180271.4155,851747.1658,4726194.5671,12.8081,3.089666
293,1,5.582580,1.081839,3.537645,0,0,4.126176,1,4180269.1858,851745.8669,4726194.8902,4180270.6853,851747.0170,4726195.2352,6.8199,4.240125
294,1,9.434555,0.992221,2.872246,0,0,4.126151,1,4180268.3974,851745.7368,4726195.7910,4180269.9552,851746.8682,4726195.9033,9.2066,3.829052
295,1,11.172976,2.015469,2.890894,0,0,4.126129,1,4180267.6341,851745.3668,4726196.2323,4180269.2250,851746.7195,4726196.5715,11.9728,1.000000
296,1,11.563975,5.104203,3.152475,0,0,4.126109,1,4180267.0702,851745.5119,4726196.8689,4180268.4949,851746.5707,4726197.2396,9.6517,1.000000
297,1,7.137899,1.068653,3.144495,0,0,4.126090,1,4180266.4260,851745.2197,4726197.4059,4180267.7647,851746.4219,4726197.9077,7.4580,1.000000
298,1,6.601737,1.558605,3.002240,0,0,4.126072,1,4180265.8769,851744.9769,4726198.1280,4180267.0346,851746.2732,4726198.5758,5.6540,1.000000
299,1,7.747207,2.117363,2.304824,0,0,4.126057,1,4180265.1820,851745.0203,4726198.8629,4180266.3044,851746.1244,4726199.2439,6.1621,1.000000
